"Product Code","Barcode 1","On Order"
9910431,735850866857,0
8765208,794712770978,0
8829202,799439659360,0
8748956,794712627296,0
8829525,5391546180246,0
8819914,5391546180024,0
9919747,8432225085784,0
1026186,5057566371261,0
8680480,5054267002333,0
1002674,5054267013186,0
88237,7610700612507,0
4107694,7610700001417,0
4107702,7610700001059,0
8778318,5701943100875,36
8778326,5701943100882,36
8787780,5701943100110,12
8790412,5701943102039,24
8778292,5701943102008,0
8778300,5701943102015,0
9676339,5701943042243,18
9910993,5701943100264,0
112433,5701943100097,24
112482,5701943031162,12
9676347,5701943042144,42
9676354,5701943053164,12
9676362,5701943053263,48
304188,5015265300104,0
3557923,5391512451165,740
2336568,,0
9860438,3614224589998,0
9548777,3607341811134,0
9944703,3614228654722,0
9851064,30121874,0
1197599,9899999093022,840
5022595,9899999093039,5
1143890,9899999096030,0
1138585,9899999061007,0
1243369,,0
1138528,9899999051480,0
1139682,9899999160397,0
1138536,9899999051497,112
1138544,9899999051503,0
1138551,9899999051510,10
1138569,9899999051527,10
1138577,9899999051596,0
1272681,,0
1272699,,0
1272665,,0
1272673,,0
1166511,9899999104926,0
1166529,9899999181781,0
1166537,9899999104933,0
1166552,9899999104940,0
1166578,9899999167419,0
1183961,5025903015611,0
1183839,9899999120308,0
1182724,,0
1177633,9899999121527,0
1186378,9899999122791,22
1186352,9899999122937,10
8758112,3614220940991,0
9539222,8052464898299,6
9444647,8052464898275,20
9519406,8052464898282,12
239715,5000309006609,96
3720968,5000309007316,0
150961,5000309006623,60
150953,5000309006616,0
1146513,9899999090960,0
1146521,9899999090977,0
1145614,9899999066668,0
1145606,9899999066675,0
1146539,9899999172192,0
1176932,9899999098447,0
1176924,9899999098454,0
1176940,9899999098461,0
8833444,5060734420937,0
8833345,5060734421330,0
8833386,5060734420494,0
8833378,5060734420746,0
8833360,5060734420487,0
8833451,5060734421385,0
8833428,5060734421156,0
8833436,5060734421194,0
8833402,5060734421101,0
8833410,5060734421163,0
8833329,5060734421323,0
8833337,5060734420012,0
1221878,9899999162650,1800
1254432,9899999820673,50
1221886,9899999162667,240
1254424,,30
1221894,9899999162674,240
1221860,9899999162643,0
1254366,,90
1254358,,60
9934977,5022638041250,0
9782145,5022638008536,0
9629239,9899999179207,0
8750176,5022638053147,0
8750184,5022638053116,0
8814998,5022638058456,0
8815003,5022638058487,0
8815011,5022638058517,12
9887316,5022638008932,24
9887324,5022638017194,12
2136380,5020465099529,0
4190278,,10
8838666,810023675723,0
8838682,810023678663,0
8838708,810023677451,0
8838674,810023677482,0
8838690,810023677970,0
8838716,810023677345,0
8838658,810023675686,0
8838641,810023678670,0
8838633,810023672913,0
9946070,5018632116865,0
9948332,5018632012129,0
2781169,5023497075615,0
2635225,9899999187141,23040
1200724,5015201004868,0
1081231,5012617008923,0
1081249,5012617008930,3
1132232,5015201004875,0
9795006,6425652000040,0
9795014,6425652000033,0
1109909,8906078103570,0
1078708,5026245005063,300
4086781,5016298039375,0
9731944,74170422887,0
3090172,3607344677737,60
3090206,3607344677768,80
3090180,3607344677744,80
3090198,3607344677751,40
9674730,74170398380,20
9674706,74170398359,30
9674714,74170398366,80
9607961,74170262407,0
3671377,5060003780328,0
2890085,9899999165460,0
3684172,,0
2681054,5060149820094,0
2681047,5060216560168,0
9523184,9899999073246,15
8813545,,0
8813537,,0
8813552,,0
8813560,,0
8819864,,0
8812786,,0
8816829,,0
8816811,,0
8816803,,0
8814022,,0
8814014,,0
8812729,,0
8812737,,0
8819682,,0
8812661,3605972910325,0
8819765,,0
8819773,,0
8819559,,0
8819534,,0
8819542,,0
2246361,5010605402432,0
8758625,5031550000979,48
8758617,5031550001006,36
8758609,5031550000986,24
8758567,5031550000863,24
8758575,5031550000870,0
8758559,5031550000856,60
8758591,5031550001112,36
9978081,5017044110553,0
9915174,8718951656659,36
9915182,8718951656499,66
9915208,8718951323025,0
9915190,8718951656536,18
8822975,8718951647930,0
8822983,8718951647961,36
9789025,8714789762845,0
9789009,8714789762876,0
9789033,8714789763460,42
9789017,8714789762906,0
8845620,59054542,0
9607763,8718951433083,0
9607755,8718951679870,120
8806176,8718951392878,72
2362077,73179000058,0
8793903,073179000072,0
9744624,73179888007,0
8803363,073179818882,0
8847741,73179888229,0
3353620,5051562003003,24
2553378,5051562034106,0
253088,5010518000015,0
253104,5010518000022,90
253112,5010518000039,0
4230967,5011309097511,0
4311650,5011309128819,60
8730061,745240525448,0
9651704,8712053620990,0
3144938,5038483225585,0
2054872,5000288302266,0
2054864,5000288301160,0
3286135,5038483254226,0
2462422,5052197017724,0
3773819,5052197013405,0
3571650,5038483956403,0
3942109,9899999152255,0
3942117,9899999152279,0
2958338,5011417576243,0
4038022,5011417568439,0
4038048,5011417568415,0
4025649,5011417566596,0
4025631,5011417566589,0
4237566,5056585800288,0
4237616,5056585800172,0
4237574,5056585800066,0
4002523,5052197046519,0
4096574,5011417573556,0
2114510,5000288309005,0
3198504,5038483238424,0
3793908,5052197021288,0
2511327,5012583212911,150
2511335,5012583212874,150
9704222,5012583212836,150
2070019,5012583212935,150
9704230,5012583213031,150
9557380,5012583212973,150
8782518,754590721127,0
8781593,754590489232,0
8781619,796548126646,0
8781320,754590360296,0
8781346,793591836058,0
8781361,754590360326,0
8782492,754590721066,0
8781510,754590721530,0
8781494,754590721516,0
8781502,754590721523,0
8781999,794712143062,0
8782021,794712143154,0
8782039,794712143185,0
8782005,794712143093,0
8781981,794712143031,0
8782013,794712143123,0
8781973,794712143000,0
8837759,5391545123367,0
8838021,5391545123428,0
8838013,5391545123480,0
8837767,5391545123275,0
8781940,794712490630,0
8782120,794712143246,0
8782138,794712143277,0
8782146,794712143307,0
8782153,794712143338,0
8782161,794712143369,0
8782112,794712143215,0
8782526,754590060257,0
8782856,754590360531,0
8782583,794712490081,0
8782567,794712490074,0
8782575,794712490104,0
8782500,754590721097,0
8781635,794712794424,0
8782468,794712794776,0
8782534,754590721646,0
8782971,754590360104,0
8782963,794712794585,0
8782989,754590360135,0
8808669,5391545121011,0
8808651,5391545120984,0
8808677,5391545121042,0
8808685,5391545121073,0
8802563,796548964224,0
8802555,796548964194,0
8781411,754590721257,0
8781692,754590489423,0
8781684,754590489386,0
8781718,754590489454,0
8781676,754590489379,0
8783037,796548127117,0
8833154,5391545124821,0
8796609,796548511039,0
8796633,796548511121,0
8796625,796548511091,0
8781817,793591414263,0
8781825,793618017361,0
8781858,794712143482,0
8843013,5391545129239,0
8781551,794712794394,0
8781569,754590721592,0
8782443,794712490036,0
8783078,754590869607,0
8783052,754590869560,0
8783094,754590869683,0
8783045,754590869546,0
8783128,754590722353,0
8783136,754590869027,0
8783144,754590869041,0
8783169,754590869164,0
8783102,754590722292,0
8783177,754590869201,0
8782427,735850048932,0
8782245,793591414591,0
8782260,794712143598,0
8782278,793591414652,0
8782286,793591414690,0
8838856,794712143796,0
8782302,793591414751,0
8782336,793591414812,0
8782344,793591414874,0
8782369,794712143642,0
8782351,793591414904,0
8782377,793591414935,0
8782385,793591414966,0
8782393,793591414997,0
8782401,793591835525,0
8782450,794712490708,0
8796674,796548963104,0
8796666,796548963081,0
8796658,796548963067,0
8796641,796548963043,0
8782542,796548091739,0
8782906,794712490388,0
8782922,794712490432,0
8782955,794712490524,0
8781544,754590721936,0
8849838,,0
328450,5016565000091,0
9752346,732907110024,0
9752379,732907110017,0
1091909,5060057402924,0
4153680,5000158065840,0
4153672,5000158064522,0
4153698,5000158065758,0
123935,5000158062818,0
4153664,5000158062825,0
8840936,5054563229748,48
8840944,5054563218957,0
8840928,5054563191908,0
8840910,5054563192196,0
3944329,5000347080685,240
9850462,5054563014627,0
3207859,5000347022999,120
3438728,5000347034091,240
4047205,5054563023803,300
4046991,5054563022592,240
8815359,5054563100832,240
3708682,5054563097750,300
4104469,5054563050250,0
9919689,5054563050311,120
,,1150
257857,5012781055600,350
8796187,5017224910638,0
2602662,5000124440909,0
3108453,5000123111831,0
2602654,5000124440954,50
3108461,5000123111848,100
2602647,5000124441005,0
3108404,5000123111817,0
3164142,5000123111862,0
2183507,5000124436773,0
2440170,5000455006843,0
2440162,5000455006874,0
3343423,9899999119869,10
3343431,9899999119883,0
3343449,9899999119890,0
3343415,9899999119852,0
9935750,9899999181521,0
281451,5000483553401,0
1140771,5060149311998,0
1250679,,0
1245695,,0
1124114,9899999033776,0
1250695,,5
1274968,5060380960788,0
5011846,,12
1244045,,0
978684,5011309860115,0
3808425,,0
3808433,9899999179672,0
1201631,9899999140818,0
1000702,5010792758770,132
9764481,53999474,240
8684862,9899999190073,0
8802290,9899999182931,0
1184035,9899999120803,0
1184043,9899999120797,0
9688755,9899999120926,0
9688748,9899999120919,0
1229590,9899999155751,2
1183102,9899999120841,0
1209485,9899999120834,0
9688771,9899999120940,0
9688763,9899999120933,0
1182377,9899999120827,0
9688797,9899999120964,0
9688789,9899999120957,0
1182625,9899999120810,0
3384385,,0
9744277,5060163210444,18
8833246,5060163210765,0
8816159,5015302109264,0
8808925,5015302109356,0
842385,4056800781263,0
2757946,4056800781324,0
547836,4056800781232,0
8736894,8699568523711,0
9867086,4056800772889,0
9867078,4056800772735,0
9867094,4056800772971,0
9718164,4056800633708,0
9718172,4056800633418,0
9982869,5011563001873,0
8796112,5054805039340,0
9537028,5011451103863,270
9594581,5011451102965,72
759167,5011451102996,78
9483132,8712561847179,60
8825499,8720182784131,240
8825507,8720182783998,200
9899782,8712561909778,1050
2276012,8710908131769,288
88211,5011451103931,288
2275998,5011451103849,240
9537002,5011451103948,306
2276004,5011451103856,264
9536970,8710447486337,66
9536988,8710447485552,54
2595155,8720181336201,210
2595163,8712561828482,240
8832222,8720181406218,24
1106178,9899999006626,0
1106186,9899999006633,0
1106194,9899999006640,0
1106202,9899999027492,0
1242981,9899999533634,0
1247568,,5
3676251,5012712003038,0
2469104,5013945114584,0
2874691,5010123121815,0
3978574,9899999134770,350
3978582,9899999134787,60
1260694,,0
1260702,,0
1260710,,0
8818981,5060967730070,0
8738072,5060426153464,0
8738080,5060426153501,0
9861766,5060426150777,0
9672460,5060426150005,0
9994344,5060426150678,0
8729048,5060426150012,0
8756215,5060426157820,0
8738064,5060426157066,0
8738056,5060426157080,0
8793366,5060426150241,0
9508144,9899999064763,0
9508201,9899999064824,0
9508136,9899999064756,0
9508185,9899999064800,0
9508193,9899999064817,0
9508219,9899999064831,0
9508151,9899999064770,0
9508227,9899999064848,0
9508235,9899999064855,0
9410366,9899999008590,0
9410358,9899999008583,0
9508169,9899999064787,0
9508177,9899999064794,0
9772559,96120750,0
9742628,50390540,0
9742636,96018927,0
9742644,50390601,0
9742602,50390564,0
9742610,96009543,0
4102091,,100
4102083,,0
8697187,5020564273219,0
9665555,5010981003346,54
2404127,7613036546072,24
9915109,7613036926744,0
2867588,7613035943766,18
328211,7613035477742,30
9526146,7613037001587,0
2533693,7613035779013,432
2592,7613035477872,168
2163343,5029354012953,12
9922873,5055965788130,0
4166534,5011784004516,0
4163754,5011784001119,0
1094135,5037563002566,60
796649,5017848254354,0
3945870,,0
1164250,9899999161950,0
1197987,,0
1217215,5016695004365,0
1137892,5011641808516,0
1205962,,0
1205970,,180
1139476,,0
1235886,9899999184263,30
4151460,05060013770111,0
1235894,9899999184270,40
1060193,9899999056751,10
8836082,5012008776004,162
8836108,5012008776202,330
8836090,5012008776103,552
8829814,5012008751001,600
8829780,5012008723008,660
8829806,5012008723305,402
8829798,5012008722803,450
8817793,5012008767101,60
8758260,5012008722209,420
8758252,5012008722506,192
8758245,5012008722001,204
8758237,96201381,264
8805053,96206645,228
8758229,96201398,144
8805046,96201411,120
3403953,,120
8762791,033984014480,0
8843658,033984041042,0
8680233,33984005204,0
8843666,033984007000,0
8827610,033984008007,0
9923962,33984010000,0
8845588,033984010406,0
9923970,33984010741,0
8680183,33984017009,0
8827677,033984017214,0
9924002,33984017108,0
8680266,33984020276,0
9924010,33984017351,0
9924036,33984033160,0
8726697,33984011205,0
8680217,33984032293,0
8680225,33984032804,0
8703704,33984033108,0
1264530,,0
1232503,9899999177364,264
1232511,9899999177357,0
2979243,5012616291838,0
4263406,5012616267994,3000
4285193,5012616267659,3480
0324756,5012616268182,120
0336347,5012616268007,2000
4193819,5012616267918,40
3234663,5012617018625,0
145318,5012617018632,0
4191979,,0
9941873,5015302108519,24
9832304,5391018044878,0
9832312,5391018045349,0
9851585,5391018046322,0
9832296,5391018046124,0
9910183,5391018048111,0
9910217,5391018048142,0
9910209,5391018048197,0
9910191,5391018048180,0
9910225,5391018048166,0
9910241,5391018048159,0
9910233,5391018048173,0
9910381,5391018048289,0
9910308,5391018048319,0
9910365,5391018048272,0
9910316,5391018048234,0
9910340,5391018048258,0
9910373,5391018048296,0
9910324,5391018048302,0
9910332,5391018048241,0
9910423,5391018048456,0
1056258,5024655000517,0
1176247,5023497740216,130
1056241,5023497741213,250
3760436,8716900572906,0
406033,5012748782013,0
2465417,5012748801011,0
2190379,5021910555591,24
2190361,5000488105285,0
2764421,5701780757072,0
2764397,5701780757010,0
2846053,5701780814072,0
2764439,,0
2867497,5012816081017,60
2867505,5012816081000,30
1082411,5016192850212,96
1244771,,50
1082395,5016192848219,480
1082403,5012617009081,104
9667981,5023997000070,0
9443870,85805120900,0
9523176,9899999073239,0
8702896,5391531560541,0
8790321,5391531562767,0
8703027,5391531560107,0
8703035,5391531560077,0
8702953,5391531560336,0
8703019,5391531560350,0
8827792,5391531561739,0
8703191,5391531561098,0
8703001,5391531560398,0
8702987,5391531560381,0
8702979,5391531560374,0
3718301,8718053570648,0
9512385,5060022300538,0
9512377,5060022300521,12
9749227,5060022307995,30
9919325,5060022302136,0
3010477,6432100006912,3
3462967,9899999109624,6
3010485,6432100006943,10
3387859,,0
4007530,5011417566329,0
4007522,5011417566312,0
4007506,5011417566343,0
9827221,9899999154297,0
9941717,9899999182689,0
3553203,3331300097238,60
2436996,5010724515068,0
3456688,3331300097221,0
3456696,3331300097382,40
4101754,5010724533741,0
3356276,3331300097245,0
3858156,3331300097498,0
3943933,3331300097788,0
3943925,3331300097771,18
399550,768455014668,0
272039,5011501190010,12
8809311,5015302109141,0
9901836,5010668707222,0
9901828,5010668707260,0
9901810,5010668707239,0
9901851,5010668707246,0
9901844,5010668707253,24
9901802,5010668707277,24
4283354,5011417592465,0
3181617,5000167090130,0
4348603,5011417592915,0
8832008,,0
2532521,5000158106185,0
4055976,5011417568996,0
534230,5000167001426,0
3271723,5000158100527,0
4055968,5011417568750,0
3273166,9899999058052,0
3395829,9899999058045,0
3654514,5000158102910,0
3292026,5000158100954,0
4091666,5031676000976,0
1209956,,240
2710036,5011408053814,12
8767469,5011408017939,12
9515495,3600521637142,30
9515503,3600521637098,24
8767477,3600522224976,0
9785676,5011408062311,0
9785668,3600520921068,12
282764,5012674061381,72
3570660,3574661640860,0
3570132,3574660534887,0
3884855,3574661162270,0
3884848,3574661162232,12
3570652,5010123667337,0
3570603,5010706000094,60
3646171,3574660667790,0
4227518,3574661692289,80
3885936,3574661186962,30
3570637,3574661356167,20
4078093,3574661433400,40
253948,5017007601289,0
55723,5017007601326,0
253724,5017007601333,420
3870664,9899999157922,0
3870656,9899999157939,0
1126861,9899999180036,80
1134758,9899999180029,60
1083476,5012727902623,0
2545614,5012727902616,0
1154616,9899999151777,0
1240704,,10
1130079,9899999098850,544
1130053,9899999098843,1088
8795148,5055193540616,0
8807281,5060770920095,0
9706318,3607349919337,120
9706342,3607349919085,90
9706326,3607349919344,240
9706359,3607349919092,0
9408584,5012017422206,0
9910894,5012583206224,0
2727790,5013011004832,400
9826710,8710908799228,240
9402934,8717163545324,192
9826785,8717644331750,192
9506460,8717644721421,60
8795205,8720181197765,84
8795197,8720181197758,30
8795213,8720181197772,42
8795221,8720181197253,96
8795247,8720181197291,96
8795239,8720181200793,48
8845109,8720181556982,102
8845117,8720181556999,132
8786535,8720181334832,300
8786543,8720181334849,360
8786550,8720181334870,240
8786584,8720181334948,450
8786576,8720181334955,372
8786592,8720181334917,390
8845125,8720181612633,0
8845133,8720181613715,0
8845141,59002130,30
8845059,8720181612664,0
8845067,8720181613517,0
8845075,59002123,0
9873829,5055172200067,24
9873811,5055172200043,0
9873795,5055172200555,24
8770281,8720181197697,0
8770240,8720181197161,66
8766511,8720181197178,48
8770273,8720181197680,60
8770307,8720181197710,48
8770265,8720181197239,0
2503886,59095798,186
8845596,59095682,0
8817710,59095781,138
8817702,59095804,162
9784133,50096701,72
2906808,50096725,66
9907015,5055172219960,12
9884966,5055172219939,12
9788852,5055172208216,48
3258670,5060100938899,0
3260445,5060100930114,0
2290807,9899999085188,0
2290799,9899999085829,0
3871431,5060100936871,0
4182481,5060100937588,0
8843336,8720181263019,14
8843328,8720181263033,0
8697245,8720181104275,100
2831360,5013257001664,0
9948050,9899999184485,0
9948043,9899999184478,0
9948068,9899999184492,0
9902057,7302746532252,60
9902040,7308829100936,0
8849069,,9
9902065,7306845318960,0
8789596,7350122360630,18
9992694,7350051300400,0
2798023,5000455017245,0
2938272,5000455017993,50
3908555,5000283657279,0
8758286,,0
8759532,,0
8759490,,0
9856584,9899999159643,0
9856568,9899999159629,0
3629136,9899999153467,20
9948555,9899999184867,0
9948548,9899999184850,0
9982919,9899999186496,0
9982927,9899999186502,0
9948530,9899999184843,0
9948563,9899999184874,0
9948662,9899999184898,0
1228246,9899999172543,0
1228253,9899999172550,0
1221035,9899999161905,100
9868217,9899999162919,0
1221027,9899999161912,0
1220821,9899999161929,0
9868225,9899999162926,0
9868233,9899999162933,0
1220946,9899999161899,0
1006071,5016695460017,0
1006139,5016192889212,0
9484957,4015400363033,0
9484965,4015400363095,0
9484973,4015400363064,0
9651761,4015400284765,0
9473224,8001090705662,0
9922345,8001090705723,0
9758244,4015400690313,0
9758251,4015400690405,0
9857723,4015400690498,0
9519133,8001090733795,0
9519141,4015400269793,0
1127240,9899999005124,0
1158690,5391512451301,0
9994013,5055172216549,72
9922410,5017224828728,0
369314,5015664001008,0
8821951,5021769820369,264
8754541,5021769922131,0
9695321,5021769932130,0
8761181,5021769826507,240
9992223,5021769215042,0
8700908,5021769803775,24
8700916,5021769803768,48
9965880,5021769803751,0
1009166,5021769803744,0
8759250,5021763330772,24
8759243,5021763330741,24
9998105,5021769242017,0
9989690,79625014143,0
8784688,5060523017669,0
9930769,688003105054,0
9981770,688003104231,0
8764060,5060523017645,0
8784696,5060523017614,0
8730731,5060523016242,0
1000009,688003100356,0
9981788,688003104330,0
8730723,0688003100356,0
9930710,5060523016259,0
38497,8711428065510,0
2439529,5010678545807,0
2439537,5010678545906,100
8847923,5022771222233,36
8847782,5022771222226,100
1195619,5012816030053,0
1195551,5012816030169,0
1195569,9899999106586,0
1187541,5012816030046,0
1187558,9899999093428,0
1187566,9899999093435,0
9770082,7322542232583,0
9428905,7322540334098,0
2641157,7322540334036,0
9480260,7322540333923,0
9700493,7322540479331,120
9811209,7322540696219,10
9811225,7322540696011,9
9811217,7322540696035,10
9811233,7322540698107,14
2594455,7322541061467,0
9890880,7322541067728,0
9787045,7322540698817,0
9562059,7322540347562,0
2778215,7322540853377,0
2594448,7322540852066,0
9911389,7322540819304,30
9911397,7322541056708,18
9911355,7322540488258,72
9911405,7322541056494,24
9597394,7322540490220,0
9597410,7322540490268,0
2893642,7322540426335,60
2893634,7322540016413,60
9858572,7322540887648,84
9858556,7322540887624,80
8849036,7322542133569,100
8849028,7322542223673,80
8849010,7322542244418,150
9811175,7322540574913,0
9811167,7322540574838,0
9700451,7322540587555,0
9848292,7322540711974,0
2966281,7322540574876,0
2966273,7322540592412,0
8689903,7322540587531,0
9700501,7322540574890,0
9727959,7322540574814,0
9876194,7322540630763,0
856211,7322540646993,0
3953361,7322540545241,160
9822818,7322541087665,420
4265203,7350121254992,0
3174422,5055071900174,0
1123868,9899999032854,0
1119833,9899999175179,0
1144500,9899999057369,32
1183086,9899999057376,60
1133669,5012617016065,0
8810970,9899999903765,0
,,0
8720989,,0
8758534,,0
8781296,,0
8781312,,0
8781338,,0
8781353,,0
8782104,,0
8781965,,0
8781957,,0
8782831,,0
8782823,,0
8782815,,0
8782781,,0
8782799,,0
8782807,,0
8781767,,0
8781742,,0
8781759,,0
8783722,,0
8783748,,0
8783755,,0
8781908,,0
8781890,,0
8781866,,0
8838799,,0
8838807,,0
8783698,,0
8783664,,0
8783706,,0
8783656,,0
8783573,,0
8783581,,0
8783607,,0
8783615,,0
8783623,,0
8783565,,0
8783649,,0
8783631,,0
8782609,,0
8782617,,0
8782633,,0
8782641,,0
8782658,,0
8782666,,0
8782591,,0
8782690,,0
8782674,,0
8782682,,0
8782716,,0
8782732,,0
8782740,,0
8782757,,0
8782765,,0
8782773,,0
8834517,,0
8838823,,0
8783508,,0
8783516,,0
8783557,,0
8782088,,0
8782070,,0
8782062,,0
8782211,,0
8782203,,0
8782195,,0
8782187,,0
8782179,,0
9492943,9899999057468,0
9878919,9899999166450,0
8809857,,0
9488073,9899999053941,0
9488107,9899999053972,0
8844177,,0
8809766,,0
9653940,3360372728313,0
8691644,9899999999591,0
8680324,9899999189596,0
8819799,,0
9591033,9899999094104,0
8812901,,0
8812893,,0
8812919,,0
8812927,,0
9500554,9899999061786,0
8704991,,0
8751422,3614273673372,0
8805285,3614274073140,0
8833824,,0
8775330,3614273979481,0
9488115,9899999053989,0
9488149,9899999054016,0
9917477,,0
8767998,3614273772495,0
8819849,,0
8833832,,0
9607805,9899999101376,0
8692881,9899999999607,0
9500547,9899999061779,0
9657669,9899999111535,0
9568577,9899999102632,0
9674763,9899999117759,0
9674755,9899999117742,0
9570235,9899999089650,0
9570219,9899999089636,0
9570227,9899999089643,0
9488164,9899999054030,0
9674821,9899999117797,0
9570201,9899999089629,0
9674805,9899999117780,0
9674771,9899999117766,0
9674789,9899999117773,0
9762535,9899999138129,0
9912973,812256023333,0
1029560,9899999189206,0
9924994,9899999179016,0
9809351,812256021780,0
9874231,812256022527,0
8836132,,0
8849986,,4
8751489,3614273604857,0
8698631,9900000000042,0
9488230,9899999054108,0
8767782,3614273636483,0
8813057,,0
9488206,9899999054078,0
9787763,9899999145875,0
9500695,9899999061861,0
9686718,9899999120148,0
9513128,9899999067603,0
9488537,9899999054405,0
9994393,3614272907720,0
9488529,9899999054399,0
8767949,3614273844659,0
8704728,3614273348508,0
9687013,3605521816863,0
8784860,3614273734851,0
9493917,,4
9869314,9899999163282,0
8680308,9899999189572,0
8829897,,0
8841330,3614274459876,0
8849952,,3
9841610,9899999157144,0
9841628,9899999157151,0
9910571,9899999174356,0
8784811,3614273335881,0
8836124,,0
8836116,,0
8842858,,0
9937202,9899999182320,0
8740136,,0
8829988,9899999861355,0
8714800,,0
8846032,,0
8764607,,0
9687039,3607346571088,0
9720228,9899999127314,0
9488271,9899999054146,0
9489022,9899999054870,0
9515685,9899999069072,0
9867490,9899999162551,0
8823072,,0
9488313,9899999054184,0
9924804,3614229373714,0
9998287,9899999187295,0
8789125,3616304691683,0
9912924,3614228224550,0
9740770,9899999132097,0
9561424,9899999086277,0
8748196,3616303173111,0
9831892,9899999155218,0
9488305,9899999054177,0
9720566,9899999127468,0
9592148,9899999094616,0
9518846,737052238111,0
9488339,9899999054207,0
9754318,737052972428,0
9801267,730870210055,0
9846254,8005610328980,0
9846262,9899999158387,0
9924747,3614228719094,0
8842635,,0
8842619,,0
8842627,,0
8842643,,0
8770224,,0
8774010,,0
8774028,,0
8773988,,0
8774002,,0
8774036,,0
8774069,,0
8773996,,0
8774044,,0
8774051,,0
8774077,,0
8779936,,0
8774119,,0
8779944,,0
8779951,,0
8774101,,0
8774242,,0
8774259,,0
8774267,,0
8774275,,0
8774283,,0
8774291,,0
8807406,9899999630739,0
8807414,9899999537373,0
8807422,9899999575139,0
8807430,9899999355335,0
8807448,9899999940098,0
8807455,9899999871491,0
8809097,,0
8807463,9899999371182,0
8807471,9899999356547,0
8841298,,0
8841280,,0
8827420,,0
9511668,9899999067016,0
9511676,9899999067023,0
8833717,3616302020683,0
8833790,,0
8849200,3616305271662,8
8833758,3614227693449,0
8835670,3616305181077,0
8746448,3616301975731,0
8833741,3616304061950,0
8833725,3614228838009,0
8833733,3614229380125,0
8807141,,0
8835837,3616305880598,0
9560046,9899999085423,0
9560038,9899999085416,0
9868936,9899999163190,0
9668484,9899999116363,0
8822322,,0
8822314,,0
8822330,,0
9811605,9899999149873,0
8828451,,0
8703498,3616301296744,0
8747123,3616302016679,0
9752981,88300695515,0
8748345,3616303429621,0
8748352,3616303429645,0
9591744,88300691401,0
8818833,,0
8736100,3616303030322,0
9451303,,55
8840274,,0
8809220,,0
8807935,,0
9867391,9899999162490,0
8808230,,0
9846403,3614224116477,0
9942491,9899999183037,0
9507351,9899999064329,0
9918822,361422897963,0
8818874,,0
8794042,,0
9774373,3614220724171,0
9941972,9899999182733,0
9869603,3614223111602,0
9907304,3614225944178,0
8769721,3616303459680,0
8807026,,0
8835779,3616305186126,0
8849283,3616306110588,10
9979394,3614229396973,0
8748337,3616303429973,0
9942160,9899999182818,0
9885807,9899999167983,0
9562802,3607340218729,0
8786402,9899999553854,0
8807075,,0
8807083,,0
9770694,9899999141495,0
9504259,9899999063025,0
8837288,,0
9520446,9899999071914,0
9514068,9899999068143,0
9504119,9899999062882,0
9504366,9899999063131,0
9504226,9899999062998,0
8691966,9899999998983,0
9514035,9899999068112,0
9622127,3607342306172,0
9599309,3607342402188,0
9599325,3607342401549,0
9510249,31655727196,0
9886516,3614225357176,0
9907312,3614226898654,0
8773806,,0
8794174,,0
9801424,9899999148555,0
9838103,9899999156086,0
8805418,,0
8832545,,0
9841511,9899999157106,0
8778946,3386460141307,0
8819278,,0
9570177,3386460157339,15
9524141,9899999073697,0
9524158,9899999073703,0
8797755,8057971183678,0
9942202,9899999182856,0
8770174,,0
9914557,3423478642065,0
8730855,,0
9925140,9899999179078,0
9829458,9899999154785,0
9829482,9899999154792,0
9488446,9899999054313,0
9488396,9899999054269,0
9746520,9899999133612,0
9654237,9899999111047,0
9942210,9899999182863,0
9488438,9899999054306,0
8809642,8057971183609,0
9931122,9899999180302,0
9856493,3423473035619,0
9931114,9899999180296,0
9784984,737052945774,0
9504267,9899999063032,0
9514084,9899999068167,0
9514076,9899999068150,0
9667601,3607341186638,0
8740458,,0
8740953,,0
8740466,,0
9809393,9899999149026,0
8750770,,0
8812760,,0
9606344,9899999100003,0
9515818,9899999069256,0
9493909,,4
9628389,9899999106968,0
9918996,9899999177074,0
9936055,9899999181705,0
9862038,9899999160939,0
9862103,9899999161004,0
9932013,9899999180586,0
8721169,,0
9792102,9899999146544,0
9932047,9899999180616,0
8721219,,0
8836595,,0
9936048,9899999181699,0
8721185,,0
,,0
9511569,9899999066910,0
8763229,,0
8778961,5061006530071,0
9449356,85715951328,0
239939,85715951335,0
8789190,0085715951199,0
9488495,9899999054368,0
9819624,9899999152477,0
9801341,9899999148524,0
8813941,,0
8813958,,0
8813933,,0
9488487,9899999054351,0
9978826,9899999185581,0
9631078,85715951380,0
9924259,9899999178842,0
8808164,,0
8806333,,0
9580176,9899999092421,0
9580184,9899999092438,0
9488503,9899999054375,0
9713157,9899999125945,0
8785222,7640233341438,0
8839599,7640233342077,0
9841438,9899999157069,0
9920729,9899999177517,0
9725193,9899999128052,0
9869470,9899999163336,0
8844201,,0
8829160,,0
9930199,9899999179696,0
9504093,9899999062868,0
9773664,9899999142881,0
8807950,,0
8795759,,0
8815854,,0
8815961,,0
8815862,,0
8815847,,0
8815953,,0
9488586,9899999054450,0
9521030,9899999072232,0
9769852,9899999141129,0
9669110,9899999116592,0
8804312,,0
9624347,9899999105954,0
9757188,9899999136859,0
9800095,730870189078,0
9846320,8005610481128,0
8736084,3616302514304,0
9489089,9899999054931,0
9521006,9899999072201,0
